Sexo;Comunidades;Edad;Periodo;Total
Mujeres;14 Murcia, RegiÛn de;Total;2018T1;23,26
Mujeres;14 Murcia, RegiÛn de;Total;2017T4;19,94
Mujeres;14 Murcia, RegiÛn de;Total;2017T3;20,57
Mujeres;14 Murcia, RegiÛn de;Total;2017T2;21,84
Mujeres;14 Murcia, RegiÛn de;Total;2017T1;23,94
Mujeres;14 Murcia, RegiÛn de;Total;2016T4;22,31
Mujeres;14 Murcia, RegiÛn de;Total;2016T3;21,96
Mujeres;14 Murcia, RegiÛn de;Total;2016T2;21,54
Mujeres;14 Murcia, RegiÛn de;Total;2016T1;26,22
Mujeres;14 Murcia, RegiÛn de;Total;2015T4;27,3
Mujeres;14 Murcia, RegiÛn de;Total;2015T3;26,52
Mujeres;14 Murcia, RegiÛn de;Total;2015T2;30,53
Mujeres;14 Murcia, RegiÛn de;Total;2015T1;29,34
Mujeres;14 Murcia, RegiÛn de;Total;2014T4;29,78
Mujeres;14 Murcia, RegiÛn de;Total;2014T3;30,32
Mujeres;14 Murcia, RegiÛn de;Total;2014T2;28,11
Mujeres;14 Murcia, RegiÛn de;Total;2014T1;28,25
Mujeres;14 Murcia, RegiÛn de;Total;2013T4;29,89
Mujeres;14 Murcia, RegiÛn de;Total;2013T3;29,34
Mujeres;14 Murcia, RegiÛn de;Total;2013T2;29,56
Mujeres;14 Murcia, RegiÛn de;Total;2013T1;29,31
Mujeres;14 Murcia, RegiÛn de;Total;2012T4;30,02
Mujeres;14 Murcia, RegiÛn de;Total;2012T3;28,06
Mujeres;14 Murcia, RegiÛn de;Total;2012T2;25,99
Mujeres;14 Murcia, RegiÛn de;Total;2012T1;25,42
Mujeres;14 Murcia, RegiÛn de;Total;2011T4;26,51
Mujeres;14 Murcia, RegiÛn de;Total;2011T3;24,65
Mujeres;14 Murcia, RegiÛn de;Total;2011T2;23,68
Mujeres;14 Murcia, RegiÛn de;Total;2011T1;24,95
Mujeres;14 Murcia, RegiÛn de;Total;2010T4;23,63
Mujeres;14 Murcia, RegiÛn de;Total;2010T3;23,24
Mujeres;14 Murcia, RegiÛn de;Total;2010T2;20,08
Mujeres;14 Murcia, RegiÛn de;Total;2010T1;22,78
Mujeres;14 Murcia, RegiÛn de;Total;2009T4;20,67
Mujeres;14 Murcia, RegiÛn de;Total;2009T3;17,39
Mujeres;14 Murcia, RegiÛn de;Total;2009T2;18,57
Mujeres;14 Murcia, RegiÛn de;Total;2009T1;17,33
Mujeres;15 Navarra, Comunidad Foral de;Total;2020T1;8,92
Mujeres;15 Navarra, Comunidad Foral de;Total;2019T4;10,02
Mujeres;15 Navarra, Comunidad Foral de;Total;2019T3;9,96
Mujeres;15 Navarra, Comunidad Foral de;Total;2019T2;8,5
Mujeres;15 Navarra, Comunidad Foral de;Total;2019T1;8,37
Mujeres;15 Navarra, Comunidad Foral de;Total;2018T4;10,96
Mujeres;15 Navarra, Comunidad Foral de;Total;2018T3;11,48
Mujeres;15 Navarra, Comunidad Foral de;Total;2018T2;10,82
Mujeres;15 Navarra, Comunidad Foral de;Total;2018T1;11,1
Mujeres;15 Navarra, Comunidad Foral de;Total;2017T4;11,69
Mujeres;15 Navarra, Comunidad Foral de;Total;2017T3;14,05
Mujeres;15 Navarra, Comunidad Foral de;Total;2017T2;14,43
Mujeres;15 Navarra, Comunidad Foral de;Total;2017T1;12,45
Mujeres;15 Navarra, Comunidad Foral de;Total;2016T4;10,9
Mujeres;15 Navarra, Comunidad Foral de;Total;2016T3;13,76
Mujeres;15 Navarra, Comunidad Foral de;Total;2016T2;15,57
Mujeres;15 Navarra, Comunidad Foral de;Total;2016T1;16,88
Mujeres;15 Navarra, Comunidad Foral de;Total;2015T4;15,2
Mujeres;15 Navarra, Comunidad Foral de;Total;2015T3;15,02
Mujeres;15 Navarra, Comunidad Foral de;Total;2015T2;13,31
Mujeres;15 Navarra, Comunidad Foral de;Total;2015T1;17,15
Mujeres;15 Navarra, Comunidad Foral de;Total;2014T4;14,87
Mujeres;15 Navarra, Comunidad Foral de;Total;2014T3;14,16
Mujeres;15 Navarra, Comunidad Foral de;Total;2014T2;16,34
Mujeres;15 Navarra, Comunidad Foral de;Total;2014T1;18,55
Mujeres;15 Navarra, Comunidad Foral de;Total;2013T4;17,57
Mujeres;15 Navarra, Comunidad Foral de;Total;2013T3;18,83
Mujeres;15 Navarra, Comunidad Foral de;Total;2013T2;18,45
Mujeres;15 Navarra, Comunidad Foral de;Total;2013T1;20,57
Mujeres;15 Navarra, Comunidad Foral de;Total;2012T4;17,62
Mujeres;15 Navarra, Comunidad Foral de;Total;2012T3;14,4
Mujeres;15 Navarra, Comunidad Foral de;Total;2012T2;14,4
Mujeres;15 Navarra, Comunidad Foral de;Total;2012T1;15,7
Mujeres;15 Navarra, Comunidad Foral de;Total;2011T4;14,52
Mujeres;15 Navarra, Comunidad Foral de;Total;2011T3;12,06
Mujeres;15 Navarra, Comunidad Foral de;Total;2011T2;13,04
Mujeres;15 Navarra, Comunidad Foral de;Total;2011T1;14,34
Mujeres;15 Navarra, Comunidad Foral de;Total;2010T4;12,04
Mujeres;15 Navarra, Comunidad Foral de;Total;2010T3;14,91
Mujeres;15 Navarra, Comunidad Foral de;Total;2010T2;11,64
Mujeres;15 Navarra, Comunidad Foral de;Total;2010T1;10,99
Mujeres;15 Navarra, Comunidad Foral de;Total;2009T4;11,46
Mujeres;15 Navarra, Comunidad Foral de;Total;2009T3;11,41
Mujeres;15 Navarra, Comunidad Foral de;Total;2009T2;13,55
Mujeres;15 Navarra, Comunidad Foral de;Total;2009T1;11,34
Mujeres;16 PaÌs Vasco;Total;2020T1;9,29
Mujeres;16 PaÌs Vasco;Total;2019T4;9,62
Mujeres;16 PaÌs Vasco;Total;2019T3;10,34
Mujeres;16 PaÌs Vasco;Total;2019T2;7,63
Mujeres;16 PaÌs Vasco;Total;2019T1;10,12
Mujeres;16 PaÌs Vasco;Total;2018T4;9,98
Mujeres;16 PaÌs Vasco;Total;2018T3;9,12
Mujeres;16 PaÌs Vasco;Total;2018T2;9,28
Mujeres;16 PaÌs Vasco;Total;2018T1;10,99
Mujeres;16 PaÌs Vasco;Total;2017T4;10,63
Mujeres;16 PaÌs Vasco;Total;2017T3;12,55
Mujeres;16 PaÌs Vasco;Total;2017T2;12,54
Mujeres;16 PaÌs Vasco;Total;2017T1;13,04
Mujeres;16 PaÌs Vasco;Total;2016T4;12,64
Mujeres;16 PaÌs Vasco;Total;2016T3;14,39
Mujeres;16 PaÌs Vasco;Total;2016T2;12,59
Mujeres;16 PaÌs Vasco;Total;2016T1;12,95
Mujeres;16 PaÌs Vasco;Total;2015T4;13,54
Mujeres;16 PaÌs Vasco;Total;2015T3;13,89
Mujeres;16 PaÌs Vasco;Total;2015T2;15,42
Mujeres;16 PaÌs Vasco;Total;2015T1;15,81
Mujeres;16 PaÌs Vasco;Total;2014T4;16,25
Mujeres;16 PaÌs Vasco;Total;2014T3;15,62
Mujeres;16 PaÌs Vasco;Total;2014T2;15,38
Mujeres;16 PaÌs Vasco;Total;2014T1;17,18
Mujeres;16 PaÌs Vasco;Total;2013T4;16,47
Mujeres;16 PaÌs Vasco;Total;2013T3;17,25
Mujeres;16 PaÌs Vasco;Total;2013T2;15,41
Mujeres;16 PaÌs Vasco;Total;2013T1;16,77
Mujeres;16 PaÌs Vasco;Total;2012T4;16,51
Mujeres;16 PaÌs Vasco;Total;2012T3;16,12
Mujeres;16 PaÌs Vasco;Total;2012T2;15,9
Mujeres;16 PaÌs Vasco;Total;2012T1;14,08
Mujeres;16 PaÌs Vasco;Total;2011T4;14,18
Mujeres;16 PaÌs Vasco;Total;2011T3;13,1
Mujeres;16 PaÌs Vasco;Total;2011T2;12,61
Mujeres;16 PaÌs Vasco;Total;2011T1;12,24
Mujeres;16 PaÌs Vasco;Total;2010T4;11,37
Mujeres;16 PaÌs Vasco;Total;2010T3;10,15
Mujeres;16 PaÌs Vasco;Total;2010T2;11,45
Mujeres;16 PaÌs Vasco;Total;2010T1;11,74
Mujeres;16 PaÌs Vasco;Total;2009T4;12,78
Mujeres;16 PaÌs Vasco;Total;2009T3;11,89
Mujeres;16 PaÌs Vasco;Total;2009T2;10,79
Mujeres;16 PaÌs Vasco;Total;2009T1;11,11
Mujeres;17 Rioja, La;Total;2020T1;13,2
Mujeres;17 Rioja, La;Total;2019T4;9,33
Mujeres;17 Rioja, La;Total;2019T3;8,05
Mujeres;17 Rioja, La;Total;2019T2;9,67
Mujeres;17 Rioja, La;Total;2019T1;11,98
Mujeres;17 Rioja, La;Total;2018T4;11,33
Mujeres;17 Rioja, La;Total;2018T3;11,11
Mujeres;17 Rioja, La;Total;2018T2;12,8
Mujeres;17 Rioja, La;Total;2018T1;12,18
Mujeres;17 Rioja, La;Total;2017T4;13,94
Mujeres;17 Rioja, La;Total;2017T3;14,24
Mujeres;17 Rioja, La;Total;2017T2;14,73
Mujeres;17 Rioja, La;Total;2017T1;16,47
Mujeres;17 Rioja, La;Total;2016T4;12,89
Mujeres;17 Rioja, La;Total;2016T3;14,52
Mujeres;17 Rioja, La;Total;2016T2;18,6
Mujeres;17 Rioja, La;Total;2016T1;14,51
Mujeres;17 Rioja, La;Total;2015T4;13,68
Mujeres;17 Rioja, La;Total;2015T3;13,67
Mujeres;17 Rioja, La;Total;2015T2;19,11
Mujeres;17 Rioja, La;Total;2015T1;21,06
Mujeres;17 Rioja, La;Total;2014T4;21,4
Mujeres;17 Rioja, La;Total;2014T3;20,29
Mujeres;17 Rioja, La;Total;2014T2;20,41
Mujeres;17 Rioja, La;Total;2014T1;22,73
Mujeres;17 Rioja, La;Total;2013T4;22,86
Mujeres;17 Rioja, La;Total;2013T3;20,12
Mujeres;17 Rioja, La;Total;2013T2;20,9
Mujeres;17 Rioja, La;Total;2013T1;20,12
Mujeres;17 Rioja, La;Total;2012T4;19,22
Mujeres;17 Rioja, La;Total;2012T3;22,68
Mujeres;17 Rioja, La;Total;2012T2;25,14
Mujeres;17 Rioja, La;Total;2012T1;22,8
Mujeres;17 Rioja, La;Total;2011T4;20,01
Mujeres;17 Rioja, La;Total;2011T3;18,73
Mujeres;17 Rioja, La;Total;2011T2;16,51
Mujeres;17 Rioja, La;Total;2011T1;16,33
Mujeres;17 Rioja, La;Total;2010T4;17,38
Mujeres;17 Rioja, La;Total;2010T3;15,05
Mujeres;17 Rioja, La;Total;2010T2;14,03
Mujeres;17 Rioja, La;Total;2010T1;17,04
Mujeres;17 Rioja, La;Total;2009T4;14,49
Mujeres;17 Rioja, La;Total;2009T3;13,28
Mujeres;17 Rioja, La;Total;2009T2;12
Mujeres;17 Rioja, La;Total;2009T1;11,11
Mujeres;18 Ceuta;Total;2020T1;26,47
Mujeres;18 Ceuta;Total;2019T4;30,96
Mujeres;18 Ceuta;Total;2019T3;32,54
Mujeres;18 Ceuta;Total;2019T2;27,34
Mujeres;18 Ceuta;Total;2019T1;27,82
Mujeres;18 Ceuta;Total;2018T4;30,53
Mujeres;18 Ceuta;Total;2018T3;39,79
Mujeres;18 Ceuta;Total;2018T2;35,61
Mujeres;18 Ceuta;Total;2018T1;38,77
Mujeres;18 Ceuta;Total;2017T4;33,54
Mujeres;18 Ceuta;Total;2017T3;32,64
Mujeres;18 Ceuta;Total;2017T2;24,36
Mujeres;18 Ceuta;Total;2017T1;27,15
Mujeres;18 Ceuta;Total;2016T4;27,28
Mujeres;18 Ceuta;Total;2016T3;34,62
Mujeres;18 Ceuta;Total;2016T2;31,93
Mujeres;18 Ceuta;Total;2016T1;33,88
Mujeres;18 Ceuta;Total;2015T4;31,34
Mujeres;18 Ceuta;Total;2015T3;40,87
Mujeres;18 Ceuta;Total;2015T2;32
Mujeres;18 Ceuta;Total;2015T1;41,36
Mujeres;18 Ceuta;Total;2014T4;38,95
Mujeres;18 Ceuta;Total;2014T3;35,68
Mujeres;18 Ceuta;Total;2014T2;36,96
Mujeres;18 Ceuta;Total;2014T1;33,76
Mujeres;18 Ceuta;Total;2013T4;43,07
Mujeres;18 Ceuta;Total;2013T3;42,31
Mujeres;18 Ceuta;Total;2013T2;42,05
Mujeres;18 Ceuta;Total;2013T1;47,59
Mujeres;18 Ceuta;Total;2012T4;50,03
Mujeres;18 Ceuta;Total;2012T3;55,28
Mujeres;18 Ceuta;Total;2012T2;44,17
Mujeres;18 Ceuta;Total;2012T1;42,22
Mujeres;18 Ceuta;Total;2011T4;37,97
Mujeres;18 Ceuta;Total;2011T3;41,26
Mujeres;18 Ceuta;Total;2011T2;35,78
Mujeres;18 Ceuta;Total;2011T1;32,45
Mujeres;18 Ceuta;Total;2010T4;36,16
Mujeres;18 Ceuta;Total;2010T3;23
Mujeres;18 Ceuta;Total;2010T2;28,2
Mujeres;18 Ceuta;Total;2010T1;26,02
Mujeres;18 Ceuta;Total;2009T4;34,96
Mujeres;18 Ceuta;Total;2009T3;30,05
Mujeres;18 Ceuta;Total;2009T2;23,58
Mujeres;18 Ceuta;Total;2009T1;21,51
Mujeres;19 Melilla;Total;2020T1;25,25
Mujeres;19 Melilla;Total;2019T4;33,2
Mujeres;19 Melilla;Total;2019T3;36,76
Mujeres;19 Melilla;Total;2019T2;30,9
Mujeres;19 Melilla;Total;2019T1;30,01
Mujeres;19 Melilla;Total;2018T4;27,99
Mujeres;19 Melilla;Total;2018T3;32,12
Mujeres;19 Melilla;Total;2018T2;33,22
Mujeres;19 Melilla;Total;2018T1;32,94
Mujeres;19 Melilla;Total;2017T4;30,67
Mujeres;19 Melilla;Total;2017T3;36,27
Mujeres;19 Melilla;Total;2017T2;41,19
Mujeres;19 Melilla;Total;2017T1;42,1
Mujeres;19 Melilla;Total;2016T4;35,32
Mujeres;19 Melilla;Total;2016T3;41,04
Mujeres;19 Melilla;Total;2016T2;40,03
Mujeres;19 Melilla;Total;2016T1;34,2
Mujeres;19 Melilla;Total;2015T4;38,18
Mujeres;19 Melilla;Total;2015T3;36,24
Mujeres;19 Melilla;Total;2015T2;41,96
Mujeres;19 Melilla;Total;2015T1;43,71
Mujeres;19 Melilla;Total;2014T4;39,87
Mujeres;19 Melilla;Total;2014T3;40,88
Mujeres;19 Melilla;Total;2014T2;33,76
Mujeres;19 Melilla;Total;2014T1;26,74
Mujeres;19 Melilla;Total;2013T4;32,86
Mujeres;19 Melilla;Total;2013T3;38,19
Mujeres;19 Melilla;Total;2013T2;26,26
Mujeres;19 Melilla;Total;2013T1;29,41
Mujeres;19 Melilla;Total;2012T4;30,26
Mujeres;19 Melilla;Total;2012T3;33,69
Mujeres;19 Melilla;Total;2012T2;35,34
Mujeres;19 Melilla;Total;2012T1;34,55
Mujeres;19 Melilla;Total;2011T4;36,22
Mujeres;19 Melilla;Total;2011T3;26,47
Mujeres;19 Melilla;Total;2011T2;23,42
Mujeres;19 Melilla;Total;2011T1;23,45
Mujeres;19 Melilla;Total;2010T4;30,65
Mujeres;19 Melilla;Total;2010T3;31,09
Mujeres;19 Melilla;Total;2010T2;28,64
Mujeres;19 Melilla;Total;2010T1;30,75
Mujeres;19 Melilla;Total;2009T4;29,88
Mujeres;19 Melilla;Total;2009T3;32,99
Mujeres;19 Melilla;Total;2009T2;30,17
Mujeres;19 Melilla;Total;2009T1;35,9
